,born,year,meter,lang,X,Y
757,,1842.0,I4_3,de,2.7295916,4.5422635
5341,,1841.0,I4_3,de,2.5317276,4.6546497
6219,,1357.0,I4_3,de,3.3343923,4.3337364
5381,,1782.0,I4_3,de,3.4057512,3.927804
12607,,1779.0,I4_3,de,4.3152733,3.807004
1702,,1833.0,I4_3,de,3.6173105,3.9291294
4756,,1884.0,I4_3,de,2.7562454,4.4517107
6220,,1868.0,I4_3,de,2.8297257,4.3774004
13404,,1772.0,I4_3,de,3.5455146,4.149543
5262,,1836.0,I4_3,de,3.5575502,3.9219148
950,,,I4_3,de,2.9349902,4.359947
10453,,1854.0,I4_3,de,3.7042184,3.868138
135,,1891.0,I4_3,de,3.5845182,4.339035
9606,,1906.0,I4_3,de,3.7618093,3.2364082
8151,,,I4_3,de,3.5756104,4.3520393
4246,,1900.0,I4_3,de,3.6649654,3.9126096
1034,,,I4_3,de,3.4304113,4.4972124
2691,,1843.0,I4_3,de,3.2176154,4.29855
4537,,1874.0,I4_3,de,3.3273058,4.4475117
10785,,1798.0,I4_3,de,2.9070387,4.3623734
13453,,1794.0,I4_3,de,3.2128522,4.0747347
4160,,1831.0,I4_3,de,2.8192446,4.825345
12257,,1823.0,I4_3,de,3.9794002,3.8084786
7848,,1892.0,I4_3,de,2.7562122,4.4838767
169,,1773.0,I4_3,de,3.6088061,4.2794404
568,,1824.0,I4_3,de,2.954036,4.6221666
4386,,1900.0,I4_3,de,3.819238,3.3564796
8303,,1796.0,I4_3,de,3.5200343,4.0717506
3718,,1883.0,I4_3,de,3.273431,4.2609944
13634,,1095.0,I5,de,2.8897252,5.4580965
13246,,1858.0,I5,de,2.9987645,5.1223717
868,,1833.0,I5,de,2.9479077,5.296223
9432,,1822.0,I5,de,2.8568249,5.1669483
2265,,1826.0,I5,de,2.704481,5.5236764
14852,,1809.0,I5,de,2.75607,5.349809
3307,,1844.0,I5,de,2.985295,5.1152463
1600,,1854.0,I5,de,2.8904903,5.2365894
5399,,1857.0,I5,de,2.8750823,5.461175
5927,,1809.0,I5,de,2.923652,5.4054217
2512,,1873.0,I5,de,3.199661,5.6044917
8784,,1863.0,I5,de,2.8412957,5.397082
5708,,1759.0,I5,de,3.2213714,5.18342
3439,,1803.0,I5,de,2.5509212,5.754346
13989,,1843.0,I5,de,3.1525395,4.886108
12592,,1858.0,I5,de,3.5553687,4.430351
1274,,1339.0,I5,de,2.9814227,5.209369
7461,,1824.0,I5,de,3.078148,5.3175397
782,,1806.0,I5,de,2.6226072,4.937559
11941,,1863.0,I5,de,3.3636367,5.1981273
3388,,1845.0,I5,de,2.6007767,5.1895223
5023,,1339.0,I5,de,2.992174,5.3881874
6204,,1853.0,I5,de,2.777217,5.060311
8039,,1339.0,I5,de,3.3950303,5.3946166
898,,1339.0,I5,de,3.0942183,5.337436
2887,,1824.0,I5,de,3.1843626,4.944061
14322,,1800.0,I5,de,3.3267388,5.348305
4348,,1590.0,I5,de,2.3807452,5.2137756
3600,,,I5,de,2.541686,5.4094944
11004,,1861.0,I5,de,2.5927117,4.8375564
3230,,1892.0,I5,de,2.6964245,5.492697
8700,,1888.0,I5,de,2.6914115,5.333177
3361,,1827.0,I5,de,3.2057693,5.269218
710,,1891.0,I5,de,3.1874285,5.306699
15062,,1803.0,I5,de,2.7749615,5.7026186
5382,,1900.0,I5,de,2.4768267,5.497103
1388,,1831.0,I5,de,2.7670658,5.291825
3934,,1854.0,I5,de,2.8627665,5.5328465
13752,,1339.0,I5,de,3.0501997,5.305331
9912,,1789.0,I5,de,2.5358732,5.0071306
7176,,1339.0,I5,de,2.6268787,4.9018373
3244,,1864.0,I5,de,2.6172173,5.398376
12887,,1731.0,I5,de,2.7874396,5.5338717
9398,,1821.0,I5,de,3.287664,5.2411838
6750,,1618.0,I5,de,2.743746,5.142775
3581,,1876.0,I5,de,3.3867643,5.423464
1271,,1901.0,I5,de,2.6294882,5.6374826
6826,,1855.0,I5,de,3.8113763,4.996786
14647,,1784.0,I5,de,2.7512434,5.2757587
12312,,1834.0,I5,de,3.0475538,4.8844585
8261,,1842.0,I5,de,3.0641515,4.647465
9456,,1855.0,I5,de,3.0804467,4.2751017
10764,,1847.0,I5,de,2.6958878,5.2130404
201,,1853.0,I5,de,3.0703638,4.979202
6060,,1890.0,I5,de,2.7966173,5.272709
15064,,1862.0,I5,de,2.70429,4.9411435
7259,,1851.0,I5,de,2.5711195,5.2968144
3475,,1339.0,I5,de,3.251093,5.0292816
7747,,1831.0,I5,de,3.0683794,5.3176184
7233,,1339.0,I5,de,2.90368,5.06475
13097,,1842.0,I5,de,2.6173198,5.2138205
4940,,1914.0,I5,de,2.9334028,5.3564286
2151,,1339.0,I5,de,3.2194064,4.9305987
5923,,1824.0,I5,de,2.6753175,5.3050427
2475,,1095.0,I5,de,3.1344721,5.2326913
7155,,1842.0,I5,de,3.1063352,5.4177055
1729,,1827.0,I5,de,2.8396156,5.299848
10264,,1339.0,I5,de,3.0403333,5.12928
11495,,1896.0,I5,de,2.9721308,5.4520454
14254,,1892.0,I5,de,2.4538398,5.491665
5248,,1872.0,I5,de,2.9287999,4.8136587
13886,,1833.0,I5,de,2.7188427,5.1046076
10873,,1842.0,I5,de,2.3878558,5.153385
9021,,1855.0,I5,de,2.6544878,5.385215
3884,,1831.0,I5,de,3.3485978,5.6312213
1465,,1827.0,I5,de,3.0134792,5.100916
9317,,1827.0,I5,de,3.8156545,4.569946
7528,,1730.0,I5,de,2.7837152,5.423693
5274,,1861.0,I5,de,2.9266238,5.054823
8118,,1854.0,I5,de,2.8321106,5.1983647
12004,,1891.0,I5,de,2.5547607,5.43799
14623,,1813.0,I5,de,2.8992336,4.9819613
15082,,1877.0,I5,de,2.6763382,5.304061
13046,,1806.0,I5,de,2.8219345,5.336193
2000,,1860.0,I5,de,3.0807683,5.409159
12796,,1821.0,I5,de,3.2991977,5.5174274
327,,1773.0,I5,de,2.8560576,5.181349
4805,,1827.0,I5,de,2.6599953,4.996375
3132,,1876.0,I5,de,3.1134098,5.457127
12494,,1900.0,I5,de,2.6659396,5.4846544
9533,,1813.0,I5,de,2.9888124,5.44935
7198,,1733.0,I5,de,3.1010141,5.4885144
4372,,1854.0,I5,de,3.3530018,5.1485467
4416,,,I5,de,2.9158843,4.8490252
1620,,1854.0,I5,de,2.564938,4.983501
3931,,1826.0,I5,de,2.629686,5.077244
11021,,1831.0,I5,de,2.7575743,5.6086755
438,,,I5,de,2.8270926,5.1721516
4299,,1624.0,I5,de,2.814339,5.320627
9609,,1892.0,I5,de,2.4725466,5.4384723
1462,,1824.0,I5,de,3.053659,5.327731
9245,,1794.0,I5,de,3.1037304,5.3768477
14657,,1590.0,I5,de,2.8358722,5.057088
973,,1339.0,I5,de,3.3728719,5.2751446
9998,,,I5,de,2.8117929,5.253191
13171,,1861.0,I5,de,2.3702087,5.592804
3872,,1913.0,I5,de,2.586756,5.1257415
775,,1886.0,I5,de,2.7496684,5.499016
6215,,1833.0,I5,de,2.6234584,5.1955695
14373,,1808.0,I5,de,3.204711,5.3795686
7305,,1339.0,I5,de,3.0793383,5.326098
5176,,1860.0,I5,de,2.9007916,5.1183176
15145,,1893.0,I5,de,2.7408578,5.0159626
13162,,1827.0,I5,de,3.088351,4.932299
12861,,1901.0,I5,de,2.5553303,5.4080667
7982,,1900.0,I5,de,3.1975083,5.362196
5629,,1798.0,I5,de,3.1675029,5.5541143
10041,,1842.0,I5,de,3.0920663,5.467312
1995,,1831.0,I5,de,2.777411,5.6908107
6144,,1790.0,I5,de,3.261168,5.2670336
7319,,1759.0,I5,de,3.26586,5.263581
7720,,1339.0,I5,de,3.0833259,5.326324
10253,,1847.0,I5,de,2.9282887,5.1865983
414,,1815.0,I5,de,2.6275678,5.2535524
4296,,1854.0,I5,de,2.7793274,5.253067
14080,,1824.0,I5,de,2.9975228,5.7317767
8818,,1834.0,I5,de,3.1825902,5.1480627
13047,,1810.0,I5,de,3.2419682,5.229369
786,,1900.0,I5,de,3.1118867,4.787523
11539,,1862.0,I5,de,2.8500855,5.4206524
3664,,1871.0,I5,de,3.2772954,5.54492
1599,,1871.0,I5,de,2.8775923,5.279636
8958,,1890.0,I5,de,2.9281888,5.511457
138,,1618.0,I5,de,3.3015869,5.3295374
4945,,1809.0,I5,de,2.9372013,5.204744
2558,,1806.0,I5,de,2.7822747,5.2680273
2243,,1833.0,I5,de,2.5889049,5.1422343
4278,,1856.0,I5,de,2.9327817,5.5410647
15128,,1814.0,I5,de,3.4015687,5.134555
2955,,1891.0,I5,de,2.6031377,5.651575
9966,,1826.0,I5,de,2.8462603,5.577595
6185,,1658.0,I5,de,2.5673397,5.3393116
13536,,1880.0,I5,de,2.922197,5.2586136
10639,,1095.0,I5,de,3.0423229,5.432589
592,,1824.0,I5,de,2.946994,5.372866
9636,,1800.0,I5,de,2.997648,5.046198
11245,,1823.0,I5,de,3.462227,5.340382
6459,,1810.0,I5,de,3.2632067,5.177466
871,,1871.0,I5,de,2.6515281,5.6688113
13649,,1357.0,I5,de,2.8327632,5.3804317
14328,,1834.0,I5,de,3.040568,5.622333
9831,,1833.0,I5,de,2.86518,5.631689
12528,,1833.0,I5,de,2.6679816,5.5987434
6017,,1790.0,I5,de,3.3474839,5.2866154
1884,,1854.0,I5,de,3.0063477,5.333875
14303,,1827.0,I5,de,2.8274305,5.4004116
7149,,1821.0,I5,de,2.7929392,5.488134
5969,,1753.0,I5,de,3.0846586,5.3441496
14472,,1899.0,I5,de,3.3560846,4.818916
14954,,1857.0,I5,de,2.6505222,5.4968996
4280,,1872.0,I5,de,2.8666165,5.577674
8795,,1826.0,I5,de,2.8529778,5.0970383
2927,,,I5,de,2.7300928,5.1930237
160,,1899.0,I5,de,3.1943386,5.451207
4036,,1826.0,I5,de,3.0954525,5.3424277
2248,,1831.0,I5,de,2.821278,5.5062575
10142,,1896.0,I5,de,2.731334,5.1977744
5305,,1810.0,I5,de,3.1964073,5.4943686
475,,1887.0,I5,de,2.6459064,5.3735485
3898,,1914.0,I5,de,2.9238005,5.2472215
6082,,1861.0,I5,de,2.984394,5.3777666
2797,,1790.0,I5,de,2.8736467,5.175778
6238,,1826.0,I5,de,2.7715762,5.208499
324,,1892.0,I5,de,2.7678475,5.803934
13438,,1870.0,I5,de,3.0661077,5.0923758
4648,,1827.0,I5,de,2.7243323,5.553961
14968,,,I5,de,2.4202542,5.6554623
13052,,1854.0,I5,de,3.2401102,5.3510046
4509,,1339.0,I5,de,2.839347,5.419953
3058,,1733.0,T4,de,4.197808,4.074276
260,,1676.0,T4,de,4.175322,3.5224605
2578,,1803.0,T4,de,4.2378592,4.4023676
1801,,1656.0,T4,de,4.0794616,3.7467074
8992,,1803.0,T4,de,4.372402,4.109283
2917,,1641.0,T4,de,4.018236,4.286527
7195,,1833.0,T4,de,4.6275315,4.4216027
5090,,1632.0,T4,de,4.0417514,3.9732878
2414,,1841.0,T4,de,4.9901485,3.8864908
14155,,1838.0,T4,de,4.186293,4.4485817
5473,,1669.0,T4,de,4.4127984,3.9546561
5497,,1775.0,T4,de,4.261885,3.4978766
2755,,1654.0,T4,de,4.0733175,4.1790185
1632,,1883.0,T4,de,3.3711157,3.2448888
8435,,1672.0,T4,de,4.321306,3.4426706
3941,,1825.0,T4,de,3.82674,3.7873254
7531,,1357.0,T4,de,4.1822414,3.447396
357,,1357.0,T4,de,4.338989,4.1444597
12204,,1357.0,T4,de,4.0358896,3.5265608
3018,,1824.0,T4,de,4.2594266,3.9775357
333,,1618.0,T4,de,3.9701567,4.2211833
2392,,1836.0,T4,de,3.8426933,4.1303177
4499,,1833.0,T4,de,4.41093,3.7847064
2614,,1827.0,T4,de,4.0160794,4.2554336
2194,,1821.0,T4,de,4.2965417,4.3732295
13312,,1810.0,T4,de,4.2451463,4.3116784
12628,,1834.0,T4,de,4.447864,4.2153497
1578,,1819.0,T4,de,3.9651995,3.9455194
7102,,1816.0,T4,de,4.0056,4.0743613
1804,,1780.0,T4,de,4.1637354,4.0610614
8647,,1854.0,T4,de,4.4533734,3.7690053
8950,,1630.0,T4,de,2.4206917,4.3623333
4353,,1357.0,T4,de,4.4509826,4.1271133
4809,,1836.0,T4,de,4.5359135,4.212979
9411,,1780.0,T4,de,4.2746334,4.07919
1902,,1870.0,T4,de,4.094576,3.8584516
1828,,1854.0,T4,de,4.7279053,3.757909
5255,,1807.0,T4,de,4.347344,4.307881
13497,,1826.0,T4,de,4.250461,3.3536398
14536,,1820.0,T4,de,4.0808907,3.5256596
4995,,1824.0,T4,de,4.1617503,3.8830822
14496,,1733.0,T4,de,3.9154074,4.139181
1658,,1854.0,T4,de,4.1127086,3.7627778
5862,,1862.0,T4,de,4.810142,4.120786
157,,1624.0,T4,de,4.4410815,3.8871999
14375,,1894.0,T4,de,4.171106,3.8593414
9401,,1876.0,T4,de,4.123357,3.8509977
7199,,1829.0,T4,de,4.0313005,3.9305902
11325,,1776.0,T4,de,4.4094505,3.966788
5338,,1790.0,T4,de,4.418482,4.593011
2936,,1630.0,T4,de,5.1879234,4.0268254
4110,,1822.0,T4,de,4.1245975,4.0387955
11120,,1669.0,T4,de,4.302146,4.261787
13214,,1800.0,T4,de,4.3388195,4.0000134
8281,,1822.0,T4,de,4.1979165,3.7281551
1195,,1836.0,T4,de,4.054571,4.047874
8546,,1630.0,T4,de,4.3997498,4.145622
2287,,1821.0,T4,de,4.5625863,4.010892
13091,,1672.0,T4,de,4.121934,3.4938443
14859,,1709.0,T4,de,4.450435,4.17347
11893,,1709.0,T4,de,3.974461,3.9697273
8867,,1810.0,T4,de,4.2906384,4.101599
14226,,1892.0,T4,de,4.7368803,4.06632
1346,,1790.0,T4,de,4.5725617,4.4119544
3565,,1799.0,T4,de,4.2635617,3.9830163
7499,,1891.0,T4,de,4.3950086,4.0680366
508,,1630.0,T4,de,3.8301725,4.4560733
930,,1630.0,T4,de,4.236007,3.6437044
14960,,1842.0,T4,de,4.365259,4.3428454
5916,,1833.0,T4,de,4.373361,3.6141114
2241,,1793.0,T4,de,4.2243166,3.5699582
7532,,1815.0,T4,de,4.3856473,3.887452
2823,,1630.0,T4,de,4.4737577,4.114747
9909,,1833.0,T4,de,4.2275686,3.6808047
10649,,1809.0,T4,de,4.2379456,4.097892
1763,,1833.0,T4,de,4.4505534,3.818221
10520,,1709.0,T4,de,4.244848,4.03729
10229,,1890.0,T4,de,4.7546363,3.6482546
5478,,1709.0,T4,de,4.0851855,3.7102785
10865,,1833.0,T4,de,4.615553,3.8922658
12622,,1892.0,T4,de,4.7209377,3.8387125
4163,,1848.0,T4,de,4.7711825,3.6990607
11285,,1630.0,T4,de,5.0427322,4.232553
5574,,1892.0,T4,de,5.12678,4.4298835
2934,,1630.0,T4,de,4.2967057,4.1911116
2669,,1800.0,T4,de,4.6822147,4.006371
726,,1838.0,T4,de,4.093342,4.202443
180,,1773.0,T4,de,4.2733803,3.679234
1059,,1824.0,T4,de,3.9797037,3.9953246
8564,,1824.0,T4,de,4.2867947,4.1843996
10817,,1675.0,T4,de,4.0034695,3.7840788
10548,,1630.0,T4,de,4.298148,4.092658
7733,,1630.0,T4,de,4.152488,3.3963916
8080,,1827.0,T4,de,4.3361683,3.526178
9563,,1357.0,T4,de,4.2310834,3.9189987
12227,,1357.0,T4,de,4.4574294,4.0805073
10869,,1892.0,T4,de,4.3634048,3.921538
4732,,1842.0,T4,de,4.5686774,4.3270574
4056,,1630.0,T4,de,4.0084143,4.709921
6456,,1357.0,T4,de,4.4938383,4.1246953
3378,,1833.0,T4,de,4.160915,4.3764997
10720,,1630.0,T4,de,4.6338882,3.5541434
4649,,1842.0,T4,de,4.5437045,4.263113
11520,,1357.0,T4,de,4.3659906,4.2436
5582,,1833.0,T4,de,4.399818,4.0761027
10963,,1357.0,T4,de,4.3837996,3.5560048
11084,,1632.0,T4,de,4.498835,4.086204
672,,1848.0,T4,de,4.6593733,3.6205463
6717,,1357.0,T4,de,4.2793417,3.3495011
2497,,1630.0,T4,de,4.6985207,3.5965788
12784,,1868.0,T4,de,4.4886036,3.949681
3663,,1758.0,T4,de,4.475926,4.2431283
6354,,1819.0,T4,de,3.814156,4.2105713
9419,,1618.0,T4,de,4.2124667,4.049976
8719,,1357.0,T4,de,4.587574,4.0252175
4067,,1240.0,T4,de,4.26851,4.3313513
607,,1872.0,T4,de,4.3723407,4.2783933
9602,,1773.0,T4,de,4.382635,3.9030168
11748,,1807.0,T4,de,4.2076283,4.354839
1296,,1653.0,T4,de,4.2116466,3.617239
13073,,1860.0,T4,de,4.5128303,3.6870842
12739,,1784.0,T4,de,4.481256,3.9910178
8355,,1773.0,T4,de,5.148964,3.9875956
13515,,1774.0,T4,de,4.5773816,4.143977
6221,,1892.0,T4,de,5.3882875,3.9891975
13765,,1868.0,T4,de,4.237287,3.5476747
11916,,1630.0,T4,de,5.4257336,3.9880288
14406,,1887.0,T4,de,4.4263144,4.3022666
6132,,1814.0,T4,de,4.594763,4.010036
9357,,1859.0,T4,de,3.964168,3.4817781
2491,,1852.0,T4,de,4.273864,3.590368
2663,,1861.0,T4,de,4.514477,4.2313714
2933,,1630.0,T4,de,4.492331,3.177863
10323,,1709.0,T4,de,4.331342,3.6788697
271,,1827.0,T4,de,4.330196,3.776042
975,,,T4,de,4.499753,3.478677
7943,,1800.0,T4,de,4.3076677,4.1121006
2457,,1826.0,T4,de,4.6342688,4.327382
11382,,1630.0,T4,de,4.559581,4.4037514
5637,,1357.0,T4,de,4.4453583,3.7776465
425,,1868.0,T4,de,4.604775,4.31024
14403,,1833.0,T4,de,4.652067,4.2850137
14957,,1630.0,T4,de,3.6137304,6.093854
2502,,1817.0,T4,de,4.3705344,3.7258148
12666,,1357.0,T4,de,4.3301706,3.9445126
1217,,1800.0,T4,de,4.440715,4.2876763
11889,,1630.0,T4,de,4.4714746,4.899992
233,,1831.0,T4,de,4.518996,3.5115979
15090,,1862.0,T4,de,4.673641,4.0772624
1952,,,T4,de,4.2901907,3.542079
12318,,,T4,de,4.5839634,3.6279225
13184,,1630.0,T4,de,4.216507,3.6083667
10675,,1830.0,T4,de,4.5078526,4.0551586
1414,,1790.0,T4,de,4.2649417,4.1623745
6661,,1800.0,T4,de,4.536997,3.9086614
13490,,1630.0,T4,de,4.542221,4.3455143
549,,1675.0,T4,de,4.7077956,3.673064
2875,,1731.0,T4,de,4.1875763,3.5406308
11967,,1870.0,T4,de,3.9203217,3.2606685
3142,,1775.0,T4,de,4.4088597,3.52193
7866,,1831.0,T4,de,4.6358676,4.476613
7888,,1733.0,T4,de,4.48859,3.3118145
11113,,1773.0,T4,de,4.5063047,3.6888387
4220,,1800.0,T4,de,4.546538,3.786891
1122,,1630.0,T4,de,4.602274,3.9033854
12046,,1873.0,T4,de,5.0542564,4.1127644
13285,,1807.0,T4,de,4.365577,4.0489974
2659,,1630.0,T4,de,4.469946,3.08689
10467,,1630.0,T4,de,4.679606,4.3773875
1903,,1810.0,T4,de,4.989972,3.7382514
12272,,1803.0,T4,de,4.484394,4.1303954
9807,,1790.0,T4,de,4.441061,4.4924493
2054,,1833.0,T4,de,4.6748667,4.355127
5819,,1891.0,T4,de,4.359592,3.9838223
7407,,1824.0,T4,de,4.382943,3.5518682
12197,,1827.0,T4,de,3.9743824,4.274255
3210,,1872.0,T4,de,4.9277477,4.5882716
3240,,1836.0,T4,de,3.9235957,3.1653528
1717,,1862.0,T4,de,4.701225,4.1430387
11214,,1854.0,T4_3,de,4.8102283,2.569438
10176,,1653.0,T4_3,de,4.939398,2.5824585
6514,,1790.0,T4_3,de,4.4160566,2.5399494
3961,,1827.0,T4_3,de,5.060887,3.1184604
5988,,1782.0,T4_3,de,4.7376637,3.1126652
14702,,1806.0,T4_3,de,4.4651966,2.7835438
4654,,1775.0,T4_3,de,4.3879814,3.153775
7023,,1868.0,T4_3,de,5.8356686,3.3531752
7237,,1912.0,T4_3,de,4.5602083,3.505102
3002,,1758.0,T4_3,de,5.5946193,2.2022238
2738,,1883.0,T4_3,de,4.475523,2.8702872
4976,,1854.0,T4_3,de,4.3374066,2.700588
11444,,1775.0,T4_3,de,5.121495,2.955199
10909,,1641.0,T4_3,de,4.744457,2.314915
10314,,1827.0,T4_3,de,4.9055796,2.4118788
9756,,,T4_3,de,5.232107,2.494092
3630,,1841.0,T4_3,de,4.612657,2.837879
5310,,1836.0,T4_3,de,4.6919923,3.323321
7274,,1761.0,T4_3,de,4.9715624,4.012207
10983,,1892.0,T4_3,de,4.814555,3.4383063
5361,,1836.0,T4_3,de,5.0086904,2.2714932
1588,,1730.0,T4_3,de,4.3538804,3.6610026
14966,,1914.0,T4_3,de,4.63728,3.7160046
1494,,1860.0,T4_3,de,5.1017323,3.0517318
7391,,1854.0,T4_3,de,4.9691906,2.7279088
15081,,1831.0,T4_3,de,5.7805014,2.8963573
2211,,1882.0,T4_3,de,4.920161,2.1495762
10851,,1767.0,T4_3,de,4.853919,2.346874
10770,,1827.0,T4_3,de,5.2388763,2.1783593
1830,,1733.0,T4_3,de,5.8116894,3.591034
14614,,1842.0,T4_3,de,4.2019253,2.9643674
11533,,1823.0,T4_3,de,5.008133,2.2830565
8860,,1758.0,T4_3,de,4.697123,2.6353836
13289,,1841.0,T4_3,de,4.3972473,3.0292993
13784,,1784.0,T4_3,de,4.851888,2.4984934
1435,,1822.0,T4_3,de,4.6542797,3.5029492
3862,,1883.0,T4_3,de,4.6807303,3.5779977
1387,,1809.0,T4_3,de,4.9487624,2.6611578
12949,,1854.0,T4_3,de,5.68953,1.9810807
4148,,1632.0,T4_3,de,4.9790254,3.0987253
3973,,1883.0,T4_3,de,5.198851,3.136175
9362,,1761.0,T4_3,de,4.465739,3.044476
14803,,1896.0,T4_3,de,4.9086356,3.0643406
11570,,1827.0,T4_3,de,4.7052627,2.4380453
8222,,1899.0,T4_3,de,4.3110046,2.7170997
1827,,1813.0,T4_3,de,4.7942457,2.4454288
3448,,1765.0,T4_3,de,4.693089,3.7706897
8954,,1772.0,T4_3,de,4.4758725,3.4953015
14064,,1827.0,T4_3,de,4.466404,3.4502695
14655,,1860.0,T4_3,de,4.7951202,2.4292998
14198,,1870.0,T4_3,de,4.842175,2.3003318
202,,1862.0,T4_3,de,4.258617,2.7174482
12630,,1800.0,T4_3,de,4.679334,2.9537525
9814,,1853.0,T4_3,de,4.5564804,2.4098222
852,,1827.0,T4_3,de,4.855027,2.1820211
5779,,1774.0,T4_3,de,4.8455944,2.2226489
5704,,1823.0,T4_3,de,4.858294,2.6271303
6105,,1809.0,T4_3,de,4.402256,2.7479615
4193,,1357.0,T4_3,de,4.2534375,3.001415
8974,,1854.0,T4_3,de,4.8070345,2.7004995
13549,,1833.0,T4_3,de,4.9406,2.5810335
4981,,1637.0,T4_3,de,4.555359,2.5074449
5026,,1894.0,T4_3,de,4.675627,3.1608276
11989,,1823.0,T4_3,de,4.894735,2.9229026
6328,,1761.0,T4_3,de,5.5552382,3.2638097
4796,,1771.0,T4_3,de,4.1714344,3.0402045
9963,,1357.0,T4_3,de,5.0826893,2.6406612
15060,,1824.0,T4_3,de,4.6562457,2.5472188
953,,1810.0,T4_3,de,4.674004,3.056799
5183,,1883.0,T4_3,de,4.4459662,2.8565502
2810,,1827.0,T4_3,de,4.5578194,3.3094156
4485,,1854.0,T4_3,de,4.8502264,2.4012375
13419,,1826.0,T4_3,de,4.988904,2.2080421
932,,1827.0,T4_3,de,4.2669115,2.903795
1159,,1870.0,T4_3,de,5.062151,2.654306
6369,,1883.0,T4_3,de,4.575217,2.8757873
2749,,1827.0,T4_3,de,4.7005944,3.828037
11972,,1357.0,T4_3,de,4.756589,3.063205
11659,,1790.0,T4_3,de,5.770007,1.8181459
3231,,1863.0,T4_3,de,4.6728406,3.171379
1197,,1828.0,T4_3,de,4.925316,2.955399
8761,,1726.0,T4_3,de,4.3640323,2.801707
14376,,1860.0,T4_3,de,4.858833,2.6065059
10830,,1822.0,T4_3,de,5.929745,3.0268514
10315,,1860.0,T4_3,de,4.7917886,2.951336
12097,,1806.0,T4_3,de,4.7340717,2.6219685
11288,,1868.0,T4_3,de,5.040189,2.6836388
5173,,1854.0,T4_3,de,4.576662,2.4176118
7045,,1841.0,T4_3,de,5.0060134,2.8645992
13932,,1827.0,T4_3,de,4.8061566,2.8291605
10338,,1870.0,T4_3,de,4.882339,2.4939158
13081,,1791.0,T4_3,de,4.261536,3.448122
3698,,1823.0,T4_3,de,4.7935147,3.0204186
7133,,1802.0,T4_3,de,4.7418528,3.2091699
5918,,1892.0,T4_3,de,4.5692244,3.082761
14683,,1357.0,T4_3,de,4.4984684,2.9003372
9737,,1641.0,T4_3,de,4.711312,2.4615226
4657,,1833.0,T4_3,de,5.844083,2.2898276
2988,,1826.0,T4_3,de,5.0391293,2.4658675
3613,,1860.0,T4_3,de,4.8363166,2.436242
1472,,1872.0,T4_3,de,4.510458,2.7973826
6650,,1827.0,T4_3,de,4.940953,2.8556406
13439,,1860.0,T4_3,de,4.8104706,2.9777744
11572,,1855.0,T4_3,de,4.7385716,2.43875
13414,,1836.0,T4_3,de,5.0646005,3.1405814
7806,,1782.0,T4_3,de,4.969659,2.9774656
1937,,1841.0,T4_3,de,5.182623,2.5592628
3271,,1845.0,T4_3,de,5.076824,2.3845696
10034,,1630.0,T4_3,de,5.237274,2.4548178
12055,,1779.0,T4_3,de,4.738986,3.1096668
1894,,1814.0,T4_3,de,4.6222296,3.1840067
7200,,1870.0,T4_3,de,4.693006,2.39271
6954,,1822.0,T4_3,de,4.610443,2.7642796
12221,,1892.0,T4_3,de,4.5477424,3.4840655
4468,,1357.0,T4_3,de,4.6974816,3.0099514
13639,,1822.0,T4_3,de,4.932358,3.1603284
13881,,1632.0,T4_3,de,4.437125,2.9663205
13015,,1862.0,T4_3,de,4.631349,2.8331418
3857,,1827.0,T4_3,de,4.430857,3.1152294
7807,,1825.0,T4_3,de,4.780491,2.6684785
9896,,1790.0,T4_3,de,5.0519896,2.5484486
821,,1870.0,T4_3,de,4.6052275,2.5111017
11731,,1733.0,T4_3,de,5.075557,3.3927326
3161,,1827.0,T4_3,de,4.697352,2.2912931
698,,1800.0,T4_3,de,4.6226907,3.19069
14551,,1836.0,T4_3,de,4.595337,2.6657746
5030,,1773.0,T4_3,de,4.879118,2.3034225
3766,,1854.0,T4_3,de,5.0427446,2.5289974
6069,,1848.0,T4_3,de,4.175895,2.7202587
5793,,1650.0,T4_3,de,4.565183,2.9075704
14965,,1825.0,T4_3,de,4.571447,2.7783082
8648,,1827.0,T4_3,de,4.6699767,2.3216527
604,,1772.0,T4_3,de,4.547862,3.2537513
7992,,1882.0,T4_3,de,5.066846,2.458486
11726,,1827.0,T4_3,de,4.359417,3.0548327
10886,,1882.0,T4_3,de,5.2155547,2.059952
495,,1773.0,T4_3,de,4.3866076,3.0850792
12899,,1892.0,T4_3,de,4.4791985,2.548162
5804,,1836.0,T4_3,de,5.024007,3.5742538
11468,,1806.0,T4_3,de,4.7745,2.5558095
5966,,1827.0,T4_3,de,4.731017,3.3980358
7875,,1823.0,T4_3,de,4.8540382,2.6146362
11131,,1836.0,T4_3,de,4.341908,2.468629
8375,,1831.0,T4_3,de,4.854363,2.8528254
1594,,1892.0,T4_3,de,4.647839,2.9025679
12946,,1827.0,T4_3,de,4.6453857,2.543054
13142,,1777.0,T4_3,de,4.382963,2.7050931
7631,,1857.0,T4_3,de,5.8909206,3.1397984
10329,,1806.0,T4_3,de,4.9325194,2.2817414
13662,,1813.0,T4_3,de,4.6613994,3.0757248
6569,,1790.0,T4_3,de,4.673111,2.4391258
1305,,1821.0,T4_3,de,4.853397,2.533246
6195,,1647.0,T4_3,de,5.486123,2.2161062
10845,,1827.0,T4_3,de,5.3042803,2.4913397
