,born,year,meter,lang,X,Y
5322,,1787.0,I4_3,de,-0.5393854,-2.9355512
12675,,1768.0,I4_3,de,-0.79606616,-3.0045109
14498,,1794.0,I4_3,de,-0.8285838,-3.1179762
3008,,1768.0,I4_3,de,-0.7429871,-3.1735094
12495,,1357.0,I4_3,de,-0.06574512,-2.94336
2839,,,I4_3,de,-1.3925226,-3.3828874
2289,,1803.0,I4_3,de,-0.9501421,-3.1659067
2467,,1833.0,I4_3,de,-0.5686743,-2.6209242
13330,,,I4_3,de,-1.2981662,-2.1812923
5947,,1900.0,I4_3,de,-1.351019,-3.3540816
11911,,1887.0,I4_3,de,-1.4003195,-3.273185
8721,,1806.0,I4_3,de,-0.97715294,-2.2641118
1593,,1357.0,I4_3,de,-1.0775961,-1.9572725
12044,,1788.0,I4_3,de,-0.15414868,-3.4862497
4977,,1908.0,I4_3,de,-0.75322986,-3.3355107
650,,1807.0,I4_3,de,-0.48590547,-3.6489022
10767,,1810.0,I4_3,de,-1.4341367,-3.375709
4947,,1900.0,I4_3,de,-0.2791606,-3.0779235
12981,,1768.0,I4_3,de,-0.3547723,-3.586645
10781,,1776.0,I4_3,de,0.5054083,-3.3207347
14676,,1894.0,I4_3,de,-0.102739364,-3.3824904
5398,,1841.0,I4_3,de,-0.71332014,-3.0899992
8459,,1806.0,I4_3,de,-0.16680549,-3.2967205
12088,,1823.0,I4_3,de,-0.8762729,-3.4877706
7526,,1782.0,I4_3,de,-0.61468816,-2.95139
6849,,1906.0,I4_3,de,-1.0805396,-3.4137838
3883,,1827.0,I4_3,de,-0.24168494,-3.514948
14687,,1810.0,I4_3,de,-0.7737204,-3.5465553
737,,1784.0,I4_3,de,-0.1908113,-3.0645754
10779,,1887.0,I4_3,de,-0.6621157,-3.0498688
14602,,1855.0,I4_3,de,-0.32863256,-3.4297493
81,,1879.0,I4_3,de,-0.5150684,-3.2822206
241,,1775.0,I4_3,de,-0.18204358,-3.9878786
13686,,1837.0,I4_3,de,-0.34616974,-3.4874437
5915,,1833.0,I4_3,de,-0.5659988,-3.3825066
4027,,1894.0,I4_3,de,0.17789057,-3.3151643
12366,,1854.0,I4_3,de,-0.44572762,-3.5780854
4377,,,I4_3,de,-0.0332484,-3.290355
5021,,1815.0,I4_3,de,-0.686943,-3.5393925
8679,,1794.0,I4_3,de,-1.1249248,-3.4675262
8416,,1833.0,I4_3,de,-0.42525035,-3.5914497
12436,,1773.0,I4_3,de,-0.52411216,-3.2596574
11844,,1827.0,I4_3,de,-0.4070823,-3.024661
9512,,1860.0,I4_3,de,-0.42937544,-3.402351
10224,,1884.0,I4_3,de,-0.87615377,-3.1933053
10754,,,I4_3,de,-1.3690162,-3.422746
6176,,1894.0,I4_3,de,-1.2407304,-3.6633332
7332,,1777.0,I4_3,de,-0.82139295,-2.3540614
13442,,,I4_3,de,-1.0035172,-2.2920523
8892,,1890.0,I4_3,de,-0.7210372,-3.9006276
10356,,1848.0,I4_3,de,-0.7351857,-3.2893956
12503,,1827.0,I4_3,de,-0.29245132,-3.4524179
13272,,1773.0,I4_3,de,-0.514567,-3.3443384
96,,1751.0,I4_3,de,-1.2294691,-2.0841522
3305,,1762.0,I4_3,de,-0.6311554,-3.1890676
10619,,1790.0,I4_3,de,-0.60533094,-3.3769948
8266,,1796.0,I4_3,de,-0.52550477,-2.8592632
13488,,1775.0,I4_3,de,-0.8225863,-3.118649
14457,,1900.0,I4_3,de,-0.6678284,-3.236537
6922,,,I4_3,de,-0.91117096,-3.3340032
13813,,1880.0,I4_3,de,-0.07244511,-3.1719346
13675,,1892.0,I4_3,de,-0.7516352,-3.7532275
10304,,1773.0,I4_3,de,-1.1215272,-2.713475
4481,,1815.0,I4_3,de,-0.15966429,-2.9527295
13375,,1900.0,I4_3,de,-0.32622603,-2.9039426
1526,,1759.0,I4_3,de,-0.6437892,-3.335606
1618,,1357.0,I4_3,de,-0.34672436,-3.5423484
12092,,1900.0,I4_3,de,-0.33846182,-3.5735292
7845,,1836.0,I4_3,de,-0.20536985,-3.5282426
5815,,1842.0,I4_3,de,-0.66709226,-3.2290819
12159,,1842.0,I4_3,de,-0.52452785,-3.1482756
912,,1799.0,I4_3,de,-0.037154008,-3.2253294
7134,,1841.0,I4_3,de,-0.39314267,-3.04514
5071,,1834.0,I4_3,de,-1.1420041,-3.7834508
10109,,1883.0,I4_3,de,-0.14861207,-2.9348557
4367,,1857.0,I4_3,de,0.32913044,-3.230272
11762,,1831.0,I4_3,de,0.05309061,-3.751892
14535,,,I4_3,de,0.01352165,-3.4239357
10759,,,I4_3,de,-0.6374649,-2.9508505
13722,,1800.0,I4_3,de,-0.49550825,-2.8196957
1821,,,I4_3,de,-1.3165971,-3.159411
11880,,1357.0,I4_3,de,-0.03304479,-3.335695
8555,,,I4_3,de,-0.26560193,-3.3035452
1506,,1894.0,I4_3,de,-0.14040932,-3.4467256
8406,,1782.0,I4_3,de,-0.50347996,-2.945327
12685,,1770.0,I4_3,de,-0.94356954,-3.3558853
11766,,,I4_3,de,-0.44764817,-3.0135922
11798,,1900.0,I4_3,de,-0.7439889,-3.1235182
3631,,1806.0,I4_3,de,-0.9691788,-3.2939591
3852,,1854.0,I4_3,de,-0.19440435,-3.2650075
10225,,1854.0,I4_3,de,-0.10162102,-3.2818837
4351,,1842.0,I4_3,de,-0.24759449,-3.6759589
15012,,1894.0,I4_3,de,-0.2551819,-3.2512023
1412,,1834.0,I4_3,de,-0.7407123,-3.4527485
13582,,1840.0,I4_3,de,-0.37553817,-3.578225
6312,,1857.0,I4_3,de,-0.3406995,-3.4154756
12706,,1357.0,I4_3,de,-0.08606602,-3.1672046
10598,,1837.0,I4_3,de,-0.26915756,-3.5546892
8073,,1842.0,I4_3,de,-0.5294298,-3.5419896
6035,,1829.0,I4_3,de,-0.32760137,-3.4069703
1947,,1814.0,I4_3,de,-0.42199326,-3.2960675
10853,,1900.0,I4_3,de,-0.61788684,-2.7763422
11130,,1854.0,I4_3,de,-0.5433087,-3.4657865
13016,,1842.0,I4_3,de,-0.5387842,-3.7446446
12623,,1876.0,I4_3,de,-0.95942,-3.380316
7249,,1768.0,I4_3,de,0.034025554,-3.0254152
10092,,1781.0,I4_3,de,-0.437429,-3.2651386
8,,1784.0,I4_3,de,-0.4216001,-3.2039502
757,,1842.0,I4_3,de,-0.2613126,-3.58714
5341,,1841.0,I4_3,de,-0.24067657,-3.1196651
6219,,1357.0,I4_3,de,-0.40195307,-3.1974025
5381,,1782.0,I4_3,de,-0.7424568,-3.1353188
12607,,1779.0,I4_3,de,-0.5852212,-2.4543295
1702,,1833.0,I4_3,de,-0.8361725,-3.218562
4756,,1884.0,I4_3,de,-0.60809875,-3.5611577
6220,,1868.0,I4_3,de,-0.3515839,-3.424992
13404,,1772.0,I4_3,de,-0.3559618,-3.220942
5262,,1836.0,I4_3,de,-0.79185677,-2.886886
950,,,I4_3,de,-0.17143355,-3.3465805
10453,,1854.0,I4_3,de,-0.83356327,-3.2364361
135,,1891.0,I4_3,de,-0.70845073,-3.2713835
9606,,1906.0,I4_3,de,-1.1225986,-3.3445246
8151,,,I4_3,de,-0.7431439,-3.4048452
4246,,1900.0,I4_3,de,-0.44250962,-3.7487156
1034,,,I4_3,de,-0.6075902,-3.2197058
2691,,1843.0,I4_3,de,-0.7737627,-3.2770803
4537,,1874.0,I4_3,de,-0.6344569,-3.31733
10785,,1798.0,I4_3,de,-0.37719932,-3.2436528
13453,,1794.0,I4_3,de,-0.77096575,-3.1540046
4160,,1831.0,I4_3,de,0.10144348,-3.4814863
12257,,1823.0,I4_3,de,0.86984235,-3.0675957
7848,,1892.0,I4_3,de,-0.56183577,-3.142611
169,,1773.0,I4_3,de,0.015971847,-3.2896512
568,,1824.0,I4_3,de,-0.17411743,-3.4914622
4386,,1900.0,I4_3,de,-0.87831503,-2.8737752
8303,,1796.0,I4_3,de,-0.41743118,-3.3457122
3718,,1883.0,I4_3,de,-0.6796978,-3.6502748
13634,,1095.0,I5,de,0.3201899,-3.9443324
13246,,1858.0,I5,de,-0.009177645,-4.1455545
868,,1833.0,I5,de,-0.04673842,-3.8783348
9432,,1822.0,I5,de,-0.15903403,-3.9050162
2265,,1826.0,I5,de,0.53208995,-3.7875056
14852,,1809.0,I5,de,0.3406257,-3.8682125
3307,,1844.0,I5,de,0.02873456,-3.6816711
1600,,1854.0,I5,de,0.168618,-3.898955
5399,,1857.0,I5,de,0.41310188,-3.8718429
5927,,1809.0,I5,de,0.010674681,-3.7570283
2512,,1873.0,I5,de,0.2264812,-3.5943377
8784,,1863.0,I5,de,0.2981862,-3.8295078
5708,,1759.0,I5,de,-0.03740963,-4.233006
3439,,1803.0,I5,de,0.6776014,-3.5926402
13989,,1843.0,I5,de,-0.04070917,-3.6561222
12592,,1858.0,I5,de,-0.31241012,-3.3709435
1274,,1339.0,I5,de,0.06988734,-4.0373826
7461,,1824.0,I5,de,0.018701833,-4.077729
782,,1806.0,I5,de,0.2641887,-3.5111196
11941,,1863.0,I5,de,-0.23271082,-3.9893672
3388,,1845.0,I5,de,-0.108257905,-3.7286634
5023,,1339.0,I5,de,0.055524945,-4.028661
6204,,1853.0,I5,de,-0.1370901,-3.7424483
8039,,1339.0,I5,de,-0.17781523,-4.3782005
898,,1339.0,I5,de,-0.21009317,-4.3258324
2887,,1824.0,I5,de,-0.47574258,-3.6811604
14322,,1800.0,I5,de,-0.18880746,-4.3437805
4348,,1590.0,I5,de,-0.14088143,-4.119117
3600,,,I5,de,0.62428486,-3.498553
11004,,1861.0,I5,de,0.12832196,-3.6684248
3230,,1892.0,I5,de,0.3188384,-3.862022
8700,,1888.0,I5,de,0.01137768,-3.8146186
3361,,1827.0,I5,de,-0.15661012,-3.7811673
710,,1891.0,I5,de,-0.18744597,-3.9856308
15062,,1803.0,I5,de,0.7131288,-3.9381237
5382,,1900.0,I5,de,-0.12022768,-3.9161994
1388,,1831.0,I5,de,0.20877515,-3.7268896
3934,,1854.0,I5,de,0.25642496,-3.9987452
13752,,1339.0,I5,de,-0.2519331,-4.035759
9912,,1789.0,I5,de,0.10103784,-3.5020723
7176,,1339.0,I5,de,-0.09955633,-3.6610804
3244,,1864.0,I5,de,0.60898215,-3.6252782
12887,,1731.0,I5,de,0.4289616,-3.8944907
9398,,1821.0,I5,de,0.13445173,-3.8755815
6750,,1618.0,I5,de,0.14919497,-3.9681635
3581,,1876.0,I5,de,-0.2436722,-4.3495502
1271,,1901.0,I5,de,0.70254606,-3.79204
6826,,1855.0,I5,de,-0.17719834,-4.0133023
14647,,1784.0,I5,de,0.38788056,-3.842102
12312,,1834.0,I5,de,0.27169716,-3.9785342
8261,,1842.0,I5,de,-0.017696531,-3.441751
9456,,1855.0,I5,de,-0.650781,-3.6621213
10764,,1847.0,I5,de,0.27421886,-3.9120393
201,,1853.0,I5,de,-0.07131203,-3.9707544
6060,,1890.0,I5,de,0.14513026,-3.9553926
15064,,1862.0,I5,de,0.04671814,-3.8739846
7259,,1851.0,I5,de,0.54250777,-3.583703
3475,,1339.0,I5,de,0.112971954,-4.031151
7747,,1831.0,I5,de,0.1287085,-4.2501464
7233,,1339.0,I5,de,0.1769982,-3.9194887
13097,,1842.0,I5,de,0.23065944,-4.0168176
4940,,1914.0,I5,de,-0.0505307,-4.055163
2151,,1339.0,I5,de,0.013658732,-3.773166
5923,,1824.0,I5,de,0.36395055,-3.6890428
2475,,1095.0,I5,de,0.009069211,-4.2682977
7155,,1842.0,I5,de,0.21111847,-4.033288
1729,,1827.0,I5,de,0.017761994,-3.9500113
10264,,1339.0,I5,de,-0.10404855,-4.3024707
11495,,1896.0,I5,de,0.46854806,-3.9525015
14254,,1892.0,I5,de,0.5935692,-3.864631
5248,,1872.0,I5,de,-0.028901197,-3.748871
13886,,1833.0,I5,de,0.060350012,-3.9284923
10873,,1842.0,I5,de,0.41633844,-3.6495454
9021,,1855.0,I5,de,0.33897942,-3.9537423
3884,,1831.0,I5,de,0.104734205,-4.164534
1465,,1827.0,I5,de,-0.114669845,-3.8508785
9317,,1827.0,I5,de,-0.28586814,-3.967461
7528,,1730.0,I5,de,0.27312577,-3.7157006
5274,,1861.0,I5,de,0.17425707,-4.059245
8118,,1854.0,I5,de,0.4308006,-3.7433531
12004,,1891.0,I5,de,0.715151,-3.6031797
14623,,1813.0,I5,de,-0.17980754,-4.120142
15082,,1877.0,I5,de,0.26904494,-4.0612726
13046,,1806.0,I5,de,0.27765965,-3.9586596
2000,,1860.0,I5,de,-0.11534461,-4.0065336
12796,,1821.0,I5,de,-0.016818926,-4.248535
327,,1773.0,I5,de,0.35206383,-4.000318
4805,,1827.0,I5,de,0.18129277,-3.5318265
3132,,1876.0,I5,de,0.26289394,-3.9530914
12494,,1900.0,I5,de,0.4339874,-3.6491077
9533,,1813.0,I5,de,0.24577238,-4.133804
7198,,1733.0,I5,de,0.36787054,-4.0675054
4372,,1854.0,I5,de,-0.057035666,-4.070354
4416,,,I5,de,0.16369307,-3.3773394
1620,,1854.0,I5,de,0.5127791,-3.5955305
3931,,1826.0,I5,de,0.3544898,-3.8083725
11021,,1831.0,I5,de,0.66154253,-3.8968713
438,,,I5,de,-0.16980709,-3.868844
4299,,1624.0,I5,de,0.25993672,-3.861158
9609,,1892.0,I5,de,0.46383664,-3.749588
1462,,1824.0,I5,de,-0.2907114,-4.1498938
9245,,1794.0,I5,de,0.5484699,-3.4093971
14657,,1590.0,I5,de,0.00045017793,-3.7863033
973,,1339.0,I5,de,0.12784597,-3.9189165
9998,,,I5,de,0.5344761,-3.7984917
13171,,1861.0,I5,de,0.63488865,-3.6757772
3872,,1913.0,I5,de,0.20387647,-3.5447996
775,,1886.0,I5,de,0.653376,-3.902194
6215,,1833.0,I5,de,0.32952404,-3.7408679
14373,,1808.0,I5,de,0.042828277,-4.3141475
7305,,1339.0,I5,de,-0.08344703,-3.9986475
5176,,1860.0,I5,de,0.38279223,-3.9575405
15145,,1893.0,I5,de,0.23119852,-3.6241498
13162,,1827.0,I5,de,0.18640615,-3.6916645
12861,,1901.0,I5,de,0.50386053,-3.5404744
7982,,1900.0,I5,de,-0.04061449,-4.214646
5629,,1798.0,I5,de,0.011509642,-4.1667233
10041,,1842.0,I5,de,0.160618,-4.109412
1995,,1831.0,I5,de,0.42891362,-4.1158705
6144,,1790.0,I5,de,0.2216732,-4.005569
7319,,1759.0,I5,de,-0.20664743,-4.2374253
7720,,1339.0,I5,de,0.056815412,-4.1390753
10253,,1847.0,I5,de,0.20548858,-4.219259
414,,1815.0,I5,de,0.13441406,-4.094823
4296,,1854.0,I5,de,0.1992287,-3.9509346
14080,,1824.0,I5,de,0.66376996,-4.1311917
8818,,1834.0,I5,de,-0.4131016,-4.257076
13047,,1810.0,I5,de,-0.005913778,-4.1963134
786,,1900.0,I5,de,-0.25848523,-3.7862878
11539,,1862.0,I5,de,-0.08604203,-4.256638
3664,,1871.0,I5,de,0.38425395,-3.749991
1599,,1871.0,I5,de,0.3504837,-3.991024
8958,,1890.0,I5,de,0.5192336,-3.951851
138,,1618.0,I5,de,-0.066810325,-4.234143
4945,,1809.0,I5,de,0.36136463,-3.898304
2558,,1806.0,I5,de,0.47071335,-3.66258
2243,,1833.0,I5,de,0.27314326,-3.8247736
4278,,1856.0,I5,de,0.3503099,-4.1691585
15128,,1814.0,I5,de,-0.323523,-4.183751
2955,,1891.0,I5,de,0.5218095,-3.8698363
9966,,1826.0,I5,de,0.3848482,-3.6084368
6185,,1658.0,I5,de,0.25675914,-3.5825763
13536,,1880.0,I5,de,-0.029025977,-4.185979
10639,,1095.0,I5,de,0.09316019,-4.0901737
592,,1824.0,I5,de,0.43874806,-3.8991663
9636,,1800.0,I5,de,0.49640056,-4.153645
11245,,1823.0,I5,de,-0.14531606,-3.8187792
6459,,1810.0,I5,de,-0.2891178,-4.1488943
871,,1871.0,I5,de,0.3034107,-3.6509907
13649,,1357.0,I5,de,0.47021767,-3.776434
14328,,1834.0,I5,de,0.29721725,-4.111144
9831,,1833.0,I5,de,0.42412278,-4.005091
12528,,1833.0,I5,de,0.5104213,-3.8946102
6017,,1790.0,I5,de,-0.12959386,-4.232428
1884,,1854.0,I5,de,0.14746732,-4.298008
14303,,1827.0,I5,de,0.31426385,-4.180095
7149,,1821.0,I5,de,0.5416388,-3.7184367
5969,,1753.0,I5,de,0.23743956,-3.8956575
14472,,1899.0,I5,de,-0.39364183,-4.192657
14954,,1857.0,I5,de,0.6223059,-3.7031481
4280,,1872.0,I5,de,0.54898834,-3.8082361
8795,,1826.0,I5,de,0.3556051,-3.774585
2927,,,I5,de,0.34053656,-4.038411
160,,1899.0,I5,de,0.14399397,-4.326026
4036,,1826.0,I5,de,0.16222341,-4.169896
2248,,1831.0,I5,de,0.58048934,-3.9911082
10142,,1896.0,I5,de,0.4484068,-3.8947372
5305,,1810.0,I5,de,0.2658219,-4.137621
475,,1887.0,I5,de,0.62688386,-4.026729
3898,,1914.0,I5,de,0.14605926,-4.3297944
6082,,1861.0,I5,de,0.65934837,-3.8651469
2797,,1790.0,I5,de,0.24660443,-3.7146928
6238,,1826.0,I5,de,0.20396508,-3.9209914
324,,1892.0,I5,de,0.7622227,-3.9623775
13438,,1870.0,I5,de,0.12699983,-4.0029845
4648,,1827.0,I5,de,0.026291277,-4.283266
14968,,,I5,de,0.6488659,-3.840684
13052,,1854.0,I5,de,-0.081565164,-4.266539
4509,,1339.0,I5,de,0.3554665,-4.066515
3058,,1733.0,T4,de,0.1244174,-2.753673
260,,1676.0,T4,de,-0.55959255,-2.6072114
2578,,1803.0,T4,de,-0.37413692,-2.3792565
1801,,1656.0,T4,de,-0.05138449,-2.548637
8992,,1803.0,T4,de,-0.20279959,-2.460655
2917,,1641.0,T4,de,0.15239136,-3.0013435
7195,,1833.0,T4,de,-0.6215565,-1.9513439
5090,,1632.0,T4,de,-0.1555116,-2.6389556
2414,,1841.0,T4,de,-0.618316,-1.8870561
14155,,1838.0,T4,de,0.108128324,-2.9367032
5473,,1669.0,T4,de,-0.45250073,-2.4031606
5497,,1775.0,T4,de,-0.1739654,-2.0636678
2755,,1654.0,T4,de,-0.15990217,-2.8783052
1632,,1883.0,T4,de,-0.053533807,-2.8056424
8435,,1672.0,T4,de,0.076719426,-2.43586
3941,,1825.0,T4,de,-0.43210763,-2.1257463
7531,,1357.0,T4,de,-0.091396056,-2.4273512
357,,1357.0,T4,de,-0.42300108,-2.466131
12204,,1357.0,T4,de,-0.37476194,-2.5030246
3018,,1824.0,T4,de,-0.17804283,-2.6195602
333,,1618.0,T4,de,0.10063359,-2.4570627
2392,,1836.0,T4,de,-0.34848,-2.4865034
4499,,1833.0,T4,de,-0.23450047,-2.259791
2614,,1827.0,T4,de,-0.37076992,-2.8911057
2194,,1821.0,T4,de,-0.34962475,-2.418404
13312,,1810.0,T4,de,-0.5453864,-2.5218298
12628,,1834.0,T4,de,-0.28810054,-2.7357762
1578,,1819.0,T4,de,-0.42460895,-2.127942
7102,,1816.0,T4,de,-0.51636904,-2.68377
1804,,1780.0,T4,de,-0.7972009,-2.3949275
8647,,1854.0,T4,de,-0.28270066,-2.0118058
8950,,1630.0,T4,de,0.3311404,-2.7249095
4353,,1357.0,T4,de,-0.1360187,-2.2064426
4809,,1836.0,T4,de,0.08688004,-2.1848998
9411,,1780.0,T4,de,0.23492198,-2.6527681
1902,,1870.0,T4,de,-0.13706611,-2.543405
1828,,1854.0,T4,de,-0.09192105,-1.9579085
5255,,1807.0,T4,de,-0.45386422,-2.4280434
13497,,1826.0,T4,de,-0.1445374,-2.4040666
14536,,1820.0,T4,de,-0.12163895,-2.4989011
4995,,1824.0,T4,de,-0.03811761,-2.621218
14496,,1733.0,T4,de,-0.04449415,-2.786802
1658,,1854.0,T4,de,0.09728786,-2.509906
5862,,1862.0,T4,de,-0.40042827,-2.0168989
157,,1624.0,T4,de,-0.592617,-2.2509208
14375,,1894.0,T4,de,-0.4179032,-2.384413
9401,,1876.0,T4,de,-0.06553137,-2.564369
7199,,1829.0,T4,de,0.12557386,-2.5122492
11325,,1776.0,T4,de,-0.33583266,-2.3874643
5338,,1790.0,T4,de,0.01232487,-3.0430377
2936,,1630.0,T4,de,-0.7849773,-1.5099754
4110,,1822.0,T4,de,0.21772015,-2.5342286
11120,,1669.0,T4,de,-0.14414191,-2.7456756
13214,,1800.0,T4,de,-0.26673663,-2.2579858
8281,,1822.0,T4,de,-0.1282858,-2.69498
1195,,1836.0,T4,de,-0.48291048,-2.08396
8546,,1630.0,T4,de,-0.010901689,-2.3777785
2287,,1821.0,T4,de,-0.1113178,-2.218668
13091,,1672.0,T4,de,-0.48217967,-2.045206
14859,,1709.0,T4,de,-0.16812052,-2.3631792
11893,,1709.0,T4,de,-0.025807053,-2.6544766
8867,,1810.0,T4,de,0.061786097,-2.8422658
14226,,1892.0,T4,de,0.5251338,-2.633758
1346,,1790.0,T4,de,-0.47040975,-2.5686734
3565,,1799.0,T4,de,-0.12475145,-2.3653667
7499,,1891.0,T4,de,-0.5756271,-1.9733366
508,,1630.0,T4,de,-0.59041256,-3.042041
930,,1630.0,T4,de,-0.04158292,-2.3956993
14960,,1842.0,T4,de,-0.53870803,-2.144538
5916,,1833.0,T4,de,-0.17668489,-2.2697213
2241,,1793.0,T4,de,-0.48804805,-2.219663
7532,,1815.0,T4,de,-0.58660555,-2.398237
2823,,1630.0,T4,de,-0.18663843,-2.336441
9909,,1833.0,T4,de,-0.07720947,-2.4733365
10649,,1809.0,T4,de,-0.33661845,-2.3718147
1763,,1833.0,T4,de,-0.01641238,-2.542552
10520,,1709.0,T4,de,-0.7237295,-2.2507331
10229,,1890.0,T4,de,-0.1855735,-1.7444407
5478,,1709.0,T4,de,0.103872746,-2.5504704
10865,,1833.0,T4,de,0.05130922,-2.323156
12622,,1892.0,T4,de,-0.4800753,-1.897195
4163,,1848.0,T4,de,-0.25843096,-1.8225621
11285,,1630.0,T4,de,-0.40432727,-1.9014322
5574,,1892.0,T4,de,-0.7801376,-1.9707446
2934,,1630.0,T4,de,-0.0009129919,-2.6925204
2669,,1800.0,T4,de,0.017169917,-2.283847
726,,1838.0,T4,de,-0.24044043,-2.3199494
180,,1773.0,T4,de,-0.2846272,-2.4235582
1059,,1824.0,T4,de,0.047210447,-2.6204765
8564,,1824.0,T4,de,-0.17187881,-2.7331252
10817,,1675.0,T4,de,0.34273082,-2.929402
10548,,1630.0,T4,de,-0.25550246,-2.4456909
7733,,1630.0,T4,de,0.05154327,-2.5924566
8080,,1827.0,T4,de,-0.5061117,-2.1524785
9563,,1357.0,T4,de,0.22922073,-2.7596328
12227,,1357.0,T4,de,-0.039982714,-2.6729453
10869,,1892.0,T4,de,0.05128316,-2.3652418
4732,,1842.0,T4,de,-0.7557628,-2.138647
4056,,1630.0,T4,de,0.64419043,-2.9341972
6456,,1357.0,T4,de,-0.26627767,-2.3599741
3378,,1833.0,T4,de,-0.42774183,-2.6011958
10720,,1630.0,T4,de,-0.2351049,-1.9578774
4649,,1842.0,T4,de,-0.41655743,-2.2587442
11520,,1357.0,T4,de,0.23667267,-2.8625844
5582,,1833.0,T4,de,0.019423505,-2.5956473
10963,,1357.0,T4,de,0.15235426,-2.337377
11084,,1632.0,T4,de,-0.33340144,-2.321387
672,,1848.0,T4,de,0.0023425373,-2.114326
6717,,1357.0,T4,de,-0.031089881,-2.4637804
2497,,1630.0,T4,de,-0.24801551,-1.8190708
12784,,1868.0,T4,de,0.1160251,-2.5645103
3663,,1758.0,T4,de,-0.24783637,-2.2106302
6354,,1819.0,T4,de,0.4143298,-2.7439709
9419,,1618.0,T4,de,0.12008441,-2.77587
8719,,1357.0,T4,de,0.08772948,-2.1701958
4067,,1240.0,T4,de,-0.37558502,-2.848412
607,,1872.0,T4,de,-0.20808929,-2.7800422
9602,,1773.0,T4,de,-0.11063981,-2.3587263
11748,,1807.0,T4,de,0.031922087,-2.8506703
1296,,1653.0,T4,de,-0.3338526,-2.3101497
13073,,1860.0,T4,de,-0.34041145,-1.8520957
12739,,1784.0,T4,de,-0.06509346,-2.2559822
8355,,1773.0,T4,de,-0.51692206,-2.342724
13515,,1774.0,T4,de,-0.038018975,-2.2562478
6221,,1892.0,T4,de,-0.54374194,-1.5313263
13765,,1868.0,T4,de,-0.10383867,-2.39206
11916,,1630.0,T4,de,0.09017847,-1.752581
14406,,1887.0,T4,de,-0.13636073,-2.4954712
6132,,1814.0,T4,de,0.27576903,-2.4383883
9357,,1859.0,T4,de,-0.030097378,-2.3972838
2491,,1852.0,T4,de,0.21608706,-2.6085734
2663,,1861.0,T4,de,-0.40317717,-2.211616
2933,,1630.0,T4,de,0.3548219,-1.9907094
10323,,1709.0,T4,de,0.08708569,-2.2454782
271,,1827.0,T4,de,-0.24257502,-2.4351635
975,,,T4,de,-0.09128509,-2.0852833
7943,,1800.0,T4,de,0.054361522,-2.450008
2457,,1826.0,T4,de,-0.19197723,-2.2200465
11382,,1630.0,T4,de,-0.51378286,-2.5113804
5637,,1357.0,T4,de,0.00932638,-2.2569704
425,,1868.0,T4,de,-0.055257257,-2.2312777
14403,,1833.0,T4,de,-0.57728034,-1.898455
14957,,1630.0,T4,de,1.1230936,-3.255406
2502,,1817.0,T4,de,-0.38449347,-2.3103745
12666,,1357.0,T4,de,-0.014460088,-2.5727177
1217,,1800.0,T4,de,-0.0024462717,-2.1091645
11889,,1630.0,T4,de,0.048558943,-2.4587803
233,,1831.0,T4,de,-0.08266582,-1.9834007
15090,,1862.0,T4,de,0.42104357,-2.4918559
1952,,,T4,de,1.0743686,-2.6812022
12318,,,T4,de,-0.06636054,-2.354458
13184,,1630.0,T4,de,0.21166249,-2.2797046
10675,,1830.0,T4,de,-0.36346945,-2.4072003
1414,,1790.0,T4,de,0.14756314,-2.304853
6661,,1800.0,T4,de,-0.10562521,-2.1652255
13490,,1630.0,T4,de,-0.0018861466,-2.3235168
549,,1675.0,T4,de,0.040652353,-2.010205
2875,,1731.0,T4,de,-0.19172987,-2.2492225
11967,,1870.0,T4,de,0.49839422,-2.4771497
3142,,1775.0,T4,de,0.17083226,-2.445594
7866,,1831.0,T4,de,-0.61523837,-2.3221855
7888,,1733.0,T4,de,0.18689856,-2.5871494
11113,,1773.0,T4,de,0.08591353,-2.4780545
4220,,1800.0,T4,de,-0.22190213,-1.9232962
1122,,1630.0,T4,de,0.2809225,-2.098314
12046,,1873.0,T4,de,-0.35543278,-2.3960783
13285,,1807.0,T4,de,0.08928364,-2.2428308
2659,,1630.0,T4,de,0.28601402,-1.7149514
10467,,1630.0,T4,de,-0.32154113,-2.130966
1903,,1810.0,T4,de,-0.56571424,-1.7587572
12272,,1803.0,T4,de,0.016364051,-2.3369799
9807,,1790.0,T4,de,-0.25743648,-2.0654578
2054,,1833.0,T4,de,-0.11343019,-2.168465
5819,,1891.0,T4,de,0.34152418,-2.7058325
7407,,1824.0,T4,de,0.15345769,-2.4140515
12197,,1827.0,T4,de,0.60693717,-2.6831815
3210,,1872.0,T4,de,-0.4708039,-1.9917567
3240,,1836.0,T4,de,1.0976021,-2.6788728
1717,,1862.0,T4,de,-0.028593991,-2.0451677
11214,,1854.0,T4_3,de,0.19378462,-0.7331002
10176,,1653.0,T4_3,de,-0.37338585,-1.1615847
6514,,1790.0,T4_3,de,0.4256484,-1.2259394
3961,,1827.0,T4_3,de,0.12337805,-1.043333
5988,,1782.0,T4_3,de,-0.082466274,-1.459003
14702,,1806.0,T4_3,de,0.40402797,-1.5766207
4654,,1775.0,T4_3,de,0.49648288,-2.100399
7023,,1868.0,T4_3,de,0.12343067,-0.3293797
7237,,1912.0,T4_3,de,-0.07008781,-1.624477
3002,,1758.0,T4_3,de,-0.23003127,-0.064312935
2738,,1883.0,T4_3,de,-0.07144818,-1.3633298
